@relation KDD_data1

@attribute duration numeric
@attribute protocol_type {tcp,udp,icmp}
@attribute service {ftp,http,finger,smtp,private,ecr_i,domain_u,ntp_u,auth,telnet,eco_i,ctf,ftp_data}
@attribute flag {SF,S0,SH,REJ,RSTR }
@attribute src_bytes numeric
@attribute dest_bytes numeric
@attribute land {0,1}
@attribute wrong_frag numeric
@attribute urgent numeric
@attribute hot numeric
@attribute failed_logins numeric
@attribute logged_in {0,1}
@attribute compromised numeric
@attribute root_shell {0,1}
@attribute su_attempted {0,1}
@attribute root numeric
@attribute file_creations numeric
@attribute shells numeric
@attribute access_files numeric
@attribute outbound_cmds numeric
@attribute is_hot_login {0,1}
@attribute is_guest_login {0,1}
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dest_host_count numeric
@attribute dest_host_srv_count numeric
@attribute dest_host_same_srv_rate numeric
@attribute dest_host_diff_srv_rate numeric
@attribute dest_host_same_src_port_rate numeric
@attribute dest_host_srv_diff_host_rate numeric
@attribute dest_host_serror_rate numeric
@attribute dest_host_srv_serror_rate numeric
@attribute dest_host_rerror_rate numeric
@attribute dest_host_srv_rerror_rate numeric
@attribute class {normal,neptune,smurf,back,nmap,ipsweep,buffer_overflow}

@data
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.25,0.25,1.00,0.00,0.00,21,21,1.00,0.00,0.05,0.00,0.00,0.00,0.10,0.10,back
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.25,0.25,1.00,0.00,0.00,22,22,1.00,0.00,0.05,0.00,0.00,0.00,0.09,0.09,back
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.20,0.20,1.00,0.00,0.00,23,23,1.00,0.00,0.04,0.00,0.00,0.00,0.09,0.09,back
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,24,1.00,0.00,0.04,0.00,0.00,0.00,0.08,0.08,back
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3,1.00,1.00,0.00,0.00,0.02,0.07,0.00,71,3,0.04,0.10,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,12,1.00,1.00,0.00,0.00,0.09,0.06,0.00,81,12,0.15,0.09,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2,1.00,1.00,0.00,0.00,0.01,0.06,0.00,91,2,0.02,0.08,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,11,1.00,1.00,0.00,0.00,0.07,0.05,0.00,101,11,0.11,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,19,1.00,1.00,0.00,0.00,0.17,0.06,0.00,111,19,0.17,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,10,1.00,1.00,0.00,0.00,0.08,0.06,0.00,121,10,0.08,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,18,1.00,1.00,0.00,0.00,0.14,0.06,0.00,131,18,0.14,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,12,1.00,1.00,0.00,0.00,0.16,0.07,0.00,141,12,0.09,0.06,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,14,1.00,1.00,0.00,0.00,0.14,0.06,0.00,151,14,0.09,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,7,1.00,1.00,0.00,0.00,0.07,0.06,0.00,161,7,0.04,0.06,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,16,1.00,1.00,0.00,0.00,0.14,0.05,0.00,171,16,0.09,0.06,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,4,1.00,1.00,0.00,0.00,0.05,0.08,0.00,181,4,0.02,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,1.00,1.00,0.00,0.00,0.16,0.07,0.00,191,13,0.07,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3,1.00,1.00,0.00,0.00,0.03,0.07,0.00,201,3,0.01,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,1.00,1.00,0.00,0.00,0.05,0.08,0.00,211,3,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,12,1.00,1.00,0.00,0.00,0.17,0.07,0.00,221,12,0.05,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,11,1.00,1.00,0.00,0.00,0.14,0.06,0.00,231,11,0.05,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,1.00,1.00,0.00,0.00,0.31,0.07,0.00,241,19,0.08,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,104,255,1.00,0.00,0.01,0.09,0.00,0.00,0.57,0.82,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,1.00,1.00,1.00,0.00,1.00,114,255,1.00,0.00,0.01,0.09,0.00,0.00,0.61,0.82,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.09,0.00,0.00,1.00,0.82,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1,255,1.00,0.00,1.00,0.09,0.00,0.00,1.00,0.82,normal
1,tcp,smtp,SF,1114,401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,9,1.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,smtp,SF,1666,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.50,1.00,1.00,19,18,0.95,0.11,0.05,0.00,0.00,0.00,0.00,0.00,normal
1,tcp,smtp,SF,1414,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,29,27,0.93,0.10,0.03,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,ftp_data,SF,12324,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,39,6,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,smtp,SF,2621,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,49,38,0.78,0.08,0.02,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,auth,SF,10,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,59,2,0.03,0.07,0.02,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,smtp,SF,1578,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,69,56,0.81,0.06,0.01,0.00,0.00,0.00,0.01,0.02,normal
2,tcp,smtp,SF,1805,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,79,65,0.82,0.05,0.01,0.00,0.00,0.00,0.01,0.02,normal
1,tcp,smtp,SF,1114,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,89,74,0.83,0.04,0.01,0.00,0.00,0.00,0.01,0.01,normal
0,tcp,ftp_data,SF,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,99,10,0.10,0.04,0.10,0.00,0.00,0.00,0.01,0.00,normal
0,tcp,ftp_data,SF,9311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,109,20,0.18,0.04,0.18,0.00,0.00,0.00,0.01,0.00,normal
0,tcp,auth,SF,9,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,119,3,0.03,0.03,0.01,0.00,0.00,0.00,0.01,0.00,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,19,1.00,1.00,0.00,0.00,0.17,0.06,0.00,111,19,0.17,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,10,1.00,1.00,0.00,0.00,0.08,0.06,0.00,121,10,0.08,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,18,1.00,1.00,0.00,0.00,0.14,0.06,0.00,131,18,0.14,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,12,1.00,1.00,0.00,0.00,0.16,0.07,0.00,141,12,0.09,0.06,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,14,1.00,1.00,0.00,0.00,0.14,0.06,0.00,151,14,0.09,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,7,1.00,1.00,0.00,0.00,0.07,0.06,0.00,161,7,0.04,0.06,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,16,1.00,1.00,0.00,0.00,0.14,0.05,0.00,171,16,0.09,0.06,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,4,1.00,1.00,0.00,0.00,0.05,0.08,0.00,181,4,0.02,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,1.00,1.00,0.00,0.00,0.16,0.07,0.00,191,13,0.07,0.07,0.01,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3,1.00,1.00,0.00,0.00,0.03,0.07,0.00,201,3,0.01,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,1.00,1.00,0.00,0.00,0.05,0.08,0.00,211,3,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,12,1.00,1.00,0.00,0.00,0.17,0.07,0.00,221,12,0.05,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,11,1.00,1.00,0.00,0.00,0.14,0.06,0.00,231,11,0.05,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,1.00,1.00,0.00,0.00,0.31,0.07,0.00,241,19,0.08,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,8,1.00,1.00,0.00,0.00,0.11,0.07,0.00,251,8,0.03,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,1.00,0.75,0.00,0.00,0.06,0.10,0.50,255,3,0.01,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,9,1.00,1.00,0.00,0.00,0.16,0.07,0.00,255,9,0.04,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,1.00,1.00,0.00,0.00,0.10,0.07,0.00,255,7,0.03,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12,1.00,1.00,0.00,0.00,0.16,0.07,0.00,255,12,0.05,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,1.00,1.00,0.00,0.00,0.24,0.06,0.00,255,20,0.08,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,1.00,1.00,0.00,0.00,0.12,0.07,0.00,255,9,0.04,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,1.00,1.00,0.00,0.00,0.02,0.07,0.00,255,2,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,1.00,1.00,0.00,0.00,0.10,0.07,0.00,255,9,0.04,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,18,1.00,1.00,0.00,0.00,0.18,0.06,0.00,255,18,0.07,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,16,1.00,1.00,0.00,0.00,0.15,0.06,0.00,255,16,0.06,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,1.00,1.00,0.00,0.00,0.01,0.09,0.00,255,1,0.00,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune
